region,station_name,Promotion Price,promo_statId,promo_chgerId,type,speed(kwh),address,location_detail,lati,longi,First_floor,is_fast,parking_free,only_taxi,,,,,,,,,,,
울산,서울산보람병원,299,HM700054,01,초급속,100,울산광역시 울주군 삼남읍 교동리 1569-1,옥외주차장,35.5602381000,129.1214382000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산보람병원,299,HM700056,02,초급속,100,울산광역시 남구 삼산동 1553-8,옥외주차장,35.5421573000,129.3411399000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산보람병원,299,HM700056,01,초급속,100,울산광역시 남구 삼산동 1553-8,옥외주차장,35.5421573000,129.3411399000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,제니스병원,253,HM700057,04,초급속,100,울산광역시 남구 번영로 160,"실내주차장 B4,B5",35.5394836000,129.3276031000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,제니스병원,253,HM700057,03,초급속,100,울산광역시 남구 번영로 160,"실내주차장 B4,B5",35.5394836000,129.3276031000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,제니스병원,253,HM700057,02,초급속,100,울산광역시 남구 번영로 160,"실내주차장 B4,B5",35.5394836000,129.3276031000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,제니스병원,253,HM700057,01,초급속,100,울산광역시 남구 번영로 160,"실내주차장 B4,B5",35.5394836000,129.3276031000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울주군민체육관,299,HM700061,02,초급속,100,울산광역시 울주군 언양읍 샘소3길 25,옥외주차장,35.5552280000,129.1832460000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울주군민체육관,299,HM700061,01,초급속,100,울산광역시 울주군 언양읍 샘소3길 25,옥외주차장,35.5552280000,129.1832460000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산경찰청,280,HM700064,02,초급속,100,울산광역시 중구 성안로 112,옥외주차장,35.5708154000,129.3148247000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산경찰청,280,HM700064,01,초급속,100,울산광역시 중구 성안로 112,옥외주차장,35.5708154000,129.3148247000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,진하공영주차장,299,HM700070,02,초급속,100,울산광역시 울주군 서생면 서생리 150,,35.3808227000,129.3415061000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,진하공영주차장,299,HM700070,01,초급속,100,울산광역시 울주군 서생면 서생리 150,,35.3808227000,129.3415061000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,마루공원주차장,253,HM700072,02,초급속,100,울산광역시 울주군 범서읍 천상5길 6-7,옥내 주차장,35.5629526000,129.2240538000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,마루공원주차장,253,HM700072,01,초급속,100,울산광역시 울주군 범서읍 천상5길 6-7,옥내 주차장,35.5629526000,129.2240538000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,영남마을공영주차장,280,HM700074,02,초급속,100,울산광역시 울주군 온산읍 덕신리 1380-8,옥외주차장,35.4408927000,129.3041481000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,영남마을공영주차장,280,HM700074,01,초급속,100,울산광역시 울주군 온산읍 덕신리 1380-8,옥외주차장,35.4408927000,129.3041481000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,언양공영주차장,299,HM700076,02,초급속,100,울산광역시 울주군 언양읍 남부리 338-5,옥외주차장,35.5621567000,129.1308302000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,언양공영주차장,299,HM700076,01,초급속,100,울산광역시 울주군 언양읍 남부리 338-5,옥외주차장,35.5621567000,129.1308302000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,구영공원공영주차장,299,HM700079,02,초급속,100,울산광역시 울주군 범서읍 점촌4길 86,건물 옥외주차장 2층,35.5724108000,129.2415185000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,구영공원공영주차장,299,HM700079,01,초급속,100,울산광역시 울주군 범서읍 점촌4길 86,건물 옥외주차장 2층,35.5724108000,129.2415185000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,박상진호수공원제1주차장,280,HM700081,02,초급속,100,울산광역시 북구 창평동 40-3,옥외주차장,35.6117463000,129.3720503000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,박상진호수공원제1주차장,280,HM700081,01,초급속,100,울산광역시 북구 창평동 40-3,옥외주차장,35.6117463000,129.3720503000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,상방공원이면노상주차장,253,HM700082,02,초급속,100,울산광역시 북구 연암동 1095-8,,35.5839648000,129.3676935000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,상방공원이면노상주차장,253,HM700082,01,초급속,100,울산광역시 북구 연암동 1095-8,,35.5839648000,129.3676935000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,효문노상주차장,253,HM700083,02,초급속,100,울산광역시 북구 화봉동 961-3,옥외주차장,35.5898548000,129.3719080000,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,
울산,효문노상주차장,253,HM700083,01,초급속,100,울산광역시 북구 화봉동 961-3,옥외주차장,35.5898548000,129.3719080000,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,
울산,농소운동장,280,HM700084,02,초급속,100,울산광역시 북구 호수중앙로 14,,35.6208171000,129.3578398000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,농소운동장,280,HM700084,01,초급속,100,울산광역시 북구 호수중앙로 14,,35.6208171000,129.3578398000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,송정택지지구공영주차장,299,HM700088,02,초급속,100,울산광역시 북구 송정동 1156,,35.6017470000,129.3588508000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,송정택지지구공영주차장,299,HM700088,01,초급속,100,울산광역시 북구 송정동 1156,,35.6017470000,129.3588508000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,한국산업안전보건공단,253,HM710006,04,초급속,100,울산광역시 중구 종가로 400,옥외주차장,35.5638761000,129.3204866000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,한국산업안전보건공단,253,HM710006,03,초급속,100,울산광역시 중구 종가로 400,옥외주차장,35.5638761000,129.3204866000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,한국산업안전보건공단,253,HM710006,02,초급속,100,울산광역시 중구 종가로 400,옥외주차장,35.5638761000,129.3204866000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,한국산업안전보건공단,253,HM710006,01,초급속,100,울산광역시 중구 종가로 400,옥외주차장,35.5638761000,129.3204866000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산하늘공원 자연장지 주차장,253,HM710011,02,초급속,100,울산광역시 울주군 삼동면 보삼길 550,옥외주차장,35.4696388000,129.1346816000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산하늘공원 자연장지 주차장,253,HM710011,01,초급속,100,울산광역시 울주군 삼동면 보삼길 550,옥외주차장,35.4696388000,129.1346816000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산공항,280,HM710030,04,초급속,100,울산광역시 북구 산업로 1103,,35.5945050200,129.3565306400,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산공항,280,HM710030,03,초급속,100,울산광역시 북구 산업로 1103,,35.5945050200,129.3565306400,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산공항,280,HM710030,02,초급속,100,울산광역시 북구 산업로 1103,,35.5945050200,129.3565306400,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산공항,280,HM710030,01,초급속,100,울산광역시 북구 산업로 1103,,35.5945050200,129.3565306400,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,HD현대중공업 현대문화예술관,280,HM710060,02,초급속,100,울산광역시 동구 명덕로 12,옥외주차장,35.5232403100,129.4313916000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,HD현대중공업 현대문화예술관,280,HM710060,01,초급속,100,울산광역시 동구 명덕로 12,옥외주차장,35.5232403100,129.4313916000,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,범서대리공영주차장,299,HM710069,02,초급속,100,울산광역시 울주군 범서읍 구영리 216-1,옥외 3층 주차장,35.5715436000,129.2433353000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,범서대리공영주차장,299,HM710069,01,초급속,100,울산광역시 울주군 범서읍 구영리 216-1,옥외 3층 주차장,35.5715436000,129.2433353000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산 더 101,253,HM710070,02,초급속,100,울산광역시 남구 테크노산업로55번길 49-20,,35.5097616550,129.3015452000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,울산 더 101,253,HM710070,01,초급속,100,울산광역시 남구 테크노산업로55번길 49-20,,35.5097616550,129.3015452000,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,
울산,춘해보건대학교 정문,253,HM710071,01,급속,50,울산광역시 울주군 웅촌면 곡천리 677,,35.4583090000,129.1957330000,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,
울산,울산광역시 남구청,299,HM001131,02,초급속,100,울산광역시 남구 돋질로 233,지상 옥외 정문 우측,35.5437570000,129.3307360000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시 남구청,299,HM001131,01,초급속,100,울산광역시 남구 돋질로 233,지상 옥외 정문 우측,35.5437570000,129.3307360000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산지방법원(옥외),299,HM001143,02,초급속,100,울산광역시 남구 법대로 55,지상 우측 끝,35.5390889400,129.2883237500,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산지방법원(옥외),299,HM001143,01,초급속,100,울산광역시 남구 법대로 55,지상 우측 끝,35.5390889400,129.2883237500,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,농수산물도매시장,299,HM001147,02,초급속,100,울산광역시 남구 삼산로 324,지상 옥외 정문 좌우측,35.5396907200,129.3426861700,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,농수산물도매시장,299,HM001147,01,초급속,100,울산광역시 남구 삼산로 324,지상 옥외 정문 좌우측,35.5396907200,129.3426861700,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,하나로마트 농협울산유통센터,299,HM001148,02,초급속,100,울산광역시 북구 진장유통로 90,정문 지나 좌측주차장,35.5794124400,129.3567892300,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,하나로마트 농협울산유통센터,299,HM001148,01,초급속,100,울산광역시 북구 진장유통로 90,정문 지나 좌측주차장,35.5794124400,129.3567892300,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,타이거렌트카,299,HM001163,02,초급속,100,울산광역시 남구 산업로643번길 17,옥외,35.5382936700,129.3496489300,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,타이거렌트카,299,HM001163,01,초급속,100,울산광역시 남구 산업로643번길 17,옥외,35.5382936700,129.3496489300,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,선암호수공원3주차장,299,HM001165,02,초급속,100,울산광역시 남구 선암동 464,,35.5168577100,129.3222060000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,선암호수공원3주차장,299,HM001165,01,초급속,100,울산광역시 남구 선암동 464,,35.5168577100,129.3222060000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,슬도공영주차장,299,HM001168,02,초급속,100,울산광역시 동구 성끝길 106,입구 우측,35.4811197740,129.4315671200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,슬도공영주차장,299,HM001168,01,초급속,100,울산광역시 동구 성끝길 106,입구 우측,35.4811197740,129.4315671200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산전시컨벤션센터,299,HM001175,02,초급속,100,울산광역시 울주군 삼남읍 울산역로 255,옥외주차장,35.5553200000,129.1294780000,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,
울산,울산전시컨벤션센터,299,HM001175,01,초급속,100,울산광역시 울주군 삼남읍 울산역로 255,옥외주차장,35.5553200000,129.1294780000,TRUE,TRUE,FALSE,TRUE,,,,,,,,,,,
울산,고래박물관,299,HM001184,02,초급속,100,울산광역시 남구 장생포고래로 244,지상 옥외 장생포야구장 입간판 옆,35.5033580000,129.3827080000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,고래박물관,299,HM001184,01,초급속,100,울산광역시 남구 장생포고래로 244,지상 옥외 장생포야구장 입간판 옆,35.5033580000,129.3827080000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,번영교하부주차장,299,HM001198,02,초급속,100,울산광역시 남구 신정동 1732-222,옥외주차장,35.5483251000,129.3235278000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,번영교하부주차장,299,HM001198,01,초급속,100,울산광역시 남구 신정동 1732-222,옥외주차장,35.5483251000,129.3235278000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,대학길 제1 공영주차장,299,HM001205,02,초급속,100,울산광역시 동구 대학길 72,도로변,35.4985578900,129.4218021000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,대학길 제1 공영주차장,299,HM001205,01,초급속,100,울산광역시 동구 대학길 72,도로변,35.4985578900,129.4218021000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,일산유원지 공영주차장,299,HM001207,02,초급속,100,울산광역시 동구 일산진11길 31,입구 좌측,35.4980883600,129.4307389200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,일산유원지 공영주차장,299,HM001207,01,초급속,100,울산광역시 동구 일산진11길 31,입구 좌측,35.4980883600,129.4307389200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,옥교공영주차장,299,HM001222,04,초급속,100,울산광역시 중구 번영로 319,,35.5538247080,129.3226320700,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,옥교공영주차장,299,HM001222,03,초급속,100,울산광역시 중구 번영로 319,,35.5538247080,129.3226320700,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,옥교공영주차장,299,HM001222,02,초급속,100,울산광역시 중구 번영로 319,,35.5538247080,129.3226320700,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,옥교공영주차장,299,HM001222,01,초급속,100,울산광역시 중구 번영로 319,,35.5538247080,129.3226320700,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,06,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,05,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,04,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,03,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,02,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산광역시청,299,HM001327,01,초급속,100,울산광역시 남구 중앙로 201,지상 옥외 흡연부스 앞,35.5383546000,129.3111155000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,태화강 국가정원(중구청 부지) 노상주차장,299,HM001328,02,초급속,100,울산광역시 중구 태화강국가정원길 75,지상1층 태화강 국가정원길75 맞은편,35.5528797000,129.2837372000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,태화강 국가정원(중구청 부지) 노상주차장,299,HM001328,01,초급속,100,울산광역시 중구 태화강국가정원길 75,지상1층 태화강 국가정원길75 맞은편,35.5528797000,129.2837372000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,송정복합문화센터,253,HM001385,01,급속,50,울산광역시 북구 화산로 89,지하1층,35.5999708000,129.3656381000,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
울산,강북교육지원청,299,HM001539,02,초급속,100,울산광역시 북구 산업로 1015,,35.5843550300,129.3582055200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,강북교육지원청,299,HM001539,01,초급속,100,울산광역시 북구 산업로 1015,,35.5843550300,129.3582055200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울주도서관,299,HM001542,02,초급속,100,울산광역시 울주군 언양읍 언양로 109,,35.5585629700,129.1368017100,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울주도서관,299,HM001542,01,초급속,100,울산광역시 울주군 언양읍 언양로 109,,35.5585629700,129.1368017100,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,학생교육문화회관(옥외),299,HM001543,02,초급속,100,울산광역시 중구 곽남길 95,지상1층 지하주차장 입구 왼쪽,35.5732422600,129.3390384500,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,학생교육문화회관(옥외),299,HM001543,01,초급속,100,울산광역시 중구 곽남길 95,지상1층 지하주차장 입구 왼쪽,35.5732422600,129.3390384500,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산시티병원,299,HM001786,05,초급속,100,울산광역시 북구 산업로 1007,"이디야커피 후면 지상주차장, 장례식장 주차장",35.5821702100,129.3588245200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산시티병원,299,HM001786,04,초급속,100,울산광역시 북구 산업로 1007,"이디야커피 후면 지상주차장, 장례식장 주차장",35.5821702100,129.3588245200,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,굿모닝병원,299,HM700026,02,초급속,100,울산광역시 남구 삼산로 110,옥외주차장,35.5346855000,129.3199099000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,굿모닝병원,299,HM700026,01,초급속,100,울산광역시 남구 삼산로 110,옥외주차장,35.5346855000,129.3199099000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산경제진흥원,299,HM700033,02,초급속,100,울산광역시 북구 산업로 915,옥외주차장,35.5718230000,129.3604510000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산경제진흥원,299,HM700033,01,초급속,100,울산광역시 북구 산업로 915,옥외주차장,35.5718230000,129.3604510000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,웅촌운동장,299,HM700036,02,초급속,100,울산광역시 울주군 웅촌면 새초천길 12-1,실외주차장,35.4613943000,129.2093187000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,웅촌운동장,299,HM700036,01,초급속,100,울산광역시 울주군 웅촌면 새초천길 12-1,실외주차장,35.4613943000,129.2093187000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,범서생활체육공원,299,HM700041,02,초급속,100,울산광역시 울주군 범서읍 천상중앙길 34,옥외주차장,35.5641500200,129.2328144400,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,범서생활체육공원,299,HM700041,01,초급속,100,울산광역시 울주군 범서읍 천상중앙길 34,옥외주차장,35.5641500200,129.2328144400,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,온산문화체육센터,299,HM700042,02,초급속,100,울산광역시 울주군 온산읍 명봉거남로 46,옥외주차장,35.4392842000,129.3155522800,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,온산문화체육센터,299,HM700042,01,초급속,100,울산광역시 울주군 온산읍 명봉거남로 46,옥외주차장,35.4392842000,129.3155522800,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울산북구장애인복지관,299,HM700051,01,급속,50,울산광역시 북구 호계로 29-5,옥외주차장,35.6084459000,129.3539287000,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,
울산,울주종합체육공원,299,HM700060,02,초급속,100,울산광역시 울주군 삼남읍 교동리 1199-2,,35.5561942000,129.1073202000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,울주종합체육공원,299,HM700060,01,초급속,100,울산광역시 울주군 삼남읍 교동리 1199-2,,35.5561942000,129.1073202000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,함월구민운동장,299,HM700065,02,초급속,100,울산광역시 중구 성안동 산194-3 함월운동장,옥외주차장,35.5778552000,129.3062583000,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,함월구민운동장,299,HM700065,01,초급속,100,울산광역시 중구 성안동 산194-3 함월운동장,옥외주차장,35.5778552000,129.3062583000,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,창업일자리종합센터,299,HM710003,02,초급속,100,울산광역시 울주군 웅촌면 곡천동문길 32,옥외주차장,35.4661942000,129.2102347000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
울산,창업일자리종합센터,299,HM710003,01,초급속,100,울산광역시 울주군 웅촌면 곡천동문길 32,옥외주차장,35.4661942000,129.2102347000,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
